"","X1","LowestRisk"
"40711",21839,"0"
"40712",39165,"0"
"40713",10789,"0"
"40714",13009,"0"
"40715",7814,"0"
"40716",31708,"0"
"40717",41243,"0"
"40718",9659,"0"
"40719",17663,"0"
"40720",35197,"0"
"40721",37601,"0"
"40722",15056,"0"
"40723",22658,"1"
"40724",39728,"0"
"40725",31845,"1"
"40726",40288,"0"
"40727",55019,"0"
"40728",34655,"0"
"40729",53908,"0"
"40730",56782,"1"
"40731",5398,"0"
"40732",30668,"0"
"40733",38324,"1"
"40734",54338,"0"
"40735",43014,"0"
"40736",21528,"1"
"40737",51893,"1"
"40738",3098,"0"
"40739",57370,"0"
"40740",38836,"0"
"40741",22109,"0"
"40742",29914,"0"
"40743",15970,"1"
"40744",49953,"1"
"40745",23275,"1"
"40746",18297,"0"
"40747",54766,"1"
"40748",37035,"0"
"40749",38476,"1"
"40750",31796,"0"
"40751",54805,"0"
"40752",42960,"1"
"40753",20844,"0"
"40754",20627,"1"
"40755",18629,"0"
"40756",17221,"1"
"40757",57901,"0"
"40758",14960,"1"
"40759",53701,"0"
"40760",9378,"0"
"40761",41538,"1"
"40762",40204,"1"
"40763",18962,"0"
"40764",28354,"0"
"40765",530,"1"
"40766",8098,"0"
"40767",26699,"1"
"40768",56764,"0"
"40769",10769,"1"
"40770",53186,"1"
"40771",1380,"0"
"40772",7895,"0"
"40773",58178,"1"
"40774",54368,"0"
"40775",30826,"0"
"40776",22227,"0"
"40777",44342,"0"
"40778",50188,"0"
"40779",1841,"1"
"40780",34848,"0"
"40781",860,"0"
"40782",6382,"0"
"40783",17114,"0"
"40784",58255,"1"
"40785",19479,"0"
"40786",15099,"1"
"40787",16128,"0"
"40788",26115,"0"
"40789",33171,"0"
"40790",24174,"0"
"40791",49440,"0"
"40792",42935,"0"
"40793",58206,"0"
"40794",51412,"1"
"40795",39282,"0"
"40796",8420,"0"
"40797",31036,"1"
"40798",26837,"1"
"40799",53905,"1"
"40800",59081,"0"
"40801",20693,"0"
"40802",46278,"0"
"40803",9656,"0"
"40804",55404,"1"
"40805",12135,"1"
"40806",34062,"0"
"40807",48137,"1"
"40808",52791,"1"
"40809",26960,"1"
"40810",5075,"1"
"40811",29668,"0"
"40812",37740,"0"
"40813",17832,"1"
"40814",23647,"0"
"40815",12551,"0"
"40816",20312,"1"
"40817",18549,"1"
"40818",37973,"0"
"40819",26759,"0"
"40820",38578,"0"
"40821",49688,"0"
"40822",2154,"0"
"40823",6655,"0"
"40824",29292,"1"
"40825",28577,"1"
"40826",34949,"0"
"40827",26123,"0"
"40828",39982,"0"
"40829",8776,"0"
"40830",24498,"0"
"40831",18422,"0"
"40832",22954,"0"
"40833",23202,"0"
"40834",33174,"0"
"40835",56004,"1"
"40836",19915,"0"
"40837",55471,"1"
"40838",53985,"0"
"40839",28487,"0"
"40840",10063,"1"
"40841",44382,"0"
"40842",14374,"0"
"40843",49640,"1"
"40844",30392,"1"
"40845",33491,"0"
"40846",40030,"1"
"40847",38723,"0"
"40848",43110,"1"
"40849",49925,"0"
"40850",17127,"0"
"40851",33856,"0"
"40852",28662,"0"
"40853",18512,"0"
"40854",23057,"0"
"40855",44368,"1"
"40856",31040,"0"
"40857",14580,"0"
"40858",2437,"0"
"40859",11538,"0"
"40860",17911,"1"
"40861",23578,"0"
"40862",31441,"1"
"40863",29491,"0"
"40864",29259,"1"
"40865",1310,"0"
"40866",36032,"0"
"40867",45338,"0"
"40868",4535,"1"
"40869",32956,"1"
"40870",26277,"0"
"40871",2053,"0"
"40872",46323,"0"
"40873",25966,"1"
"40874",31475,"1"
"40875",55153,"0"
"40876",3797,"0"
"40877",41802,"0"
"40878",22515,"1"
"40879",20336,"1"
"40880",24418,"0"
"40881",15168,"1"
"40882",12844,"0"
"40883",17006,"1"
"40884",10631,"0"
"40885",3661,"1"
"40886",33863,"1"
"40887",50140,"1"
"40888",29673,"1"
"40889",30278,"1"
"40890",21893,"1"
"40891",51217,"1"
"40892",15261,"1"
"40893",11669,"0"
"40895",15631,"0"
"40896",52636,"0"
"40897",36805,"0"
"40898",27263,"0"
"40899",46973,"0"
"40900",7620,"1"
"40901",36060,"0"
"40902",32204,"1"
"40903",49497,"1"
"40904",16647,"0"
"40905",11057,"0"
"40906",10776,"1"
"40907",6022,"1"
"40908",31324,"0"
"40909",7300,"0"
"40910",50608,"1"
"40911",20719,"1"
"40912",28173,"1"
"40913",39213,"0"
"40914",17070,"0"
"40915",9704,"0"
"40916",40310,"0"
"40917",56966,"0"
"40918",52256,"1"
"40919",193,"1"
"40920",7664,"1"
"40921",42857,"1"
"40922",3546,"0"
"40923",9148,"0"
"40924",10008,"0"
"40925",51263,"1"
"40926",49189,"0"
"40927",40724,"1"
"40928",51845,"0"
"40929",51836,"0"
"40930",2060,"0"
"40931",29676,"1"
"40932",7813,"1"
"40934",7523,"0"
"40935",21843,"0"
"40936",38871,"1"
"40937",53377,"1"
"40938",27062,"0"
"40939",49580,"0"
"40941",58223,"0"
"40942",25061,"0"
"40943",34058,"1"
"40944",57561,"1"
"40945",12572,"1"
"40946",10338,"0"
"40947",29583,"1"
"40948",44242,"0"
"40949",35547,"0"
"40950",23445,"1"
"40951",26726,"0"
"40952",3342,"1"
"40953",43354,"0"
"40954",53713,"1"
"40955",37179,"1"
"40956",44274,"1"
"40957",51980,"1"
"40958",39715,"0"
"40959",49922,"0"
"40960",31330,"0"
"40961",44030,"0"
"40962",14049,"0"
"40963",7458,"0"
"40964",29120,"0"
"40965",19998,"1"
"40966",22852,"0"
"40967",34283,"1"
"40968",55656,"0"
"40969",21790,"0"
"40970",23408,"0"
"40971",36031,"0"
"40972",31369,"0"
"40973",47483,"0"
"40974",28562,"1"
"40975",42620,"0"
"40976",46416,"0"
"40977",3213,"1"
"40978",28774,"0"
"40979",15852,"1"
"40980",16654,"0"
"40981",51120,"0"
"40982",43870,"1"
"40983",47108,"1"
"40984",26532,"1"
"40985",53180,"0"
"40986",2686,"0"
"40987",58122,"0"
"40988",31895,"1"
"40989",35063,"1"
"40990",13464,"1"
"40991",23267,"0"
"40992",37348,"1"
"40994",12657,"0"
"40995",12521,"1"
"40996",6324,"0"
"40997",20805,"0"
"40998",30058,"1"
"40999",3626,"0"
"41000",35951,"0"
"41001",17545,"1"
"41002",54911,"1"
"41003",7337,"0"
"41004",48727,"0"
"41005",220,"0"
"41006",34410,"1"
"41007",39420,"1"
"41008",50220,"1"
"41009",43512,"0"
"41010",36099,"1"
"41011",16701,"0"
"41012",34703,"1"
"41013",13087,"0"
"41014",49288,"0"
"41015",53862,"1"
"41016",51030,"1"
"41017",27749,"1"
"41018",18445,"0"
"41019",30524,"1"
"41020",17207,"0"
"41021",41017,"0"
"41022",23425,"1"
"41023",55933,"1"
"41024",19138,"0"
"41025",33249,"0"
"41026",34515,"0"
"41028",6263,"1"
"41029",3492,"1"
"41030",28229,"1"
"41031",28090,"1"
"41032",39835,"0"
"41033",46714,"0"
"41034",41668,"0"
"41035",45167,"1"
"41036",21775,"0"
"41037",4833,"0"
"41038",37104,"0"
"41039",27894,"1"
"41040",55905,"0"
"41041",23507,"1"
"41042",55644,"0"
"41043",6163,"0"
"41044",59353,"0"
"41045",26968,"0"
"41046",30074,"1"
"41047",18608,"1"
"41048",5321,"1"
"41049",49465,"1"
"41050",47764,"0"
"41051",5332,"0"
"41052",50886,"1"
"41053",31469,"0"
"41054",253,"1"
"41055",5532,"1"
"41056",42353,"0"
"41057",34136,"0"
"41058",6274,"0"
"41059",44152,"0"
"41060",39531,"1"
"41061",42419,"0"
"41062",11842,"1"
"41063",51294,"1"
"41064",19339,"1"
"41065",9337,"0"
"41066",29346,"1"
"41067",43358,"0"
"41068",7127,"1"
"41069",10103,"0"
"41070",55878,"1"
"41071",54425,"1"
"41072",49139,"1"
"41073",44928,"0"
"41074",41430,"1"
"41075",56599,"1"
"41076",40532,"0"
"41077",54875,"0"
"41078",48324,"1"
"41079",2393,"1"
"41080",48872,"1"
"41081",29597,"1"
"41082",42900,"0"
"41083",58941,"0"
"41084",10744,"1"
"41085",47778,"0"
"41086",41308,"0"
"41087",383,"0"
"41088",3533,"0"
"41089",17823,"0"
"41090",13361,"0"
"41091",40221,"0"
"41092",3411,"1"
"41093",9817,"0"
"41094",58713,"0"
"41095",53610,"1"
"41096",27301,"0"
"41097",32840,"1"
"41098",9728,"0"
"41099",16366,"1"
"41100",13250,"0"
"41101",9845,"1"
"41102",10207,"0"
"41104",34529,"0"
"41105",953,"0"
"41106",47842,"0"
"41107",52215,"0"
"41108",42408,"0"
"41109",16532,"0"
"41110",710,"0"
"41111",41391,"0"
"41112",15050,"0"
"41113",4360,"1"
"41114",27533,"0"
"41115",26843,"1"
"41116",30939,"1"
"41117",53616,"0"
"41118",58270,"1"
"41119",16046,"1"
"41120",9540,"1"
"41121",15957,"0"
"41122",5824,"1"
"41123",37641,"1"
"41124",34749,"1"
"41125",8215,"1"
"41126",29231,"1"
"41127",529,"1"
"41128",41929,"0"
"41129",40331,"0"
"41130",45911,"0"
"41131",23255,"1"
"41132",52176,"0"
"41133",20662,"0"
"41134",43665,"0"
"41135",19687,"0"
"41136",21238,"1"
"41137",26080,"0"
"41138",18103,"0"
"41139",31903,"0"
"41140",20266,"1"
"41141",21810,"0"
"41142",14630,"0"
"41143",18279,"0"
"41144",33173,"1"
"41145",35767,"0"
"41146",50957,"0"
"41147",41047,"0"
"41148",1328,"0"
"41149",43275,"0"
"41150",43251,"1"
"41151",54252,"0"
"41152",3550,"0"
"41153",24182,"0"
"41154",4293,"1"
"41155",14211,"1"
"41156",31975,"0"
"41157",11102,"0"
"41158",19867,"0"
"41159",48779,"0"
"41160",6648,"0"
"41161",32217,"0"
"41162",39747,"0"
"41163",24627,"1"
"41164",23683,"0"
"41165",47414,"0"
"41166",49763,"0"
"41167",10434,"0"
"41168",44568,"0"
"41169",11658,"0"
"41170",49072,"0"
"41171",50396,"0"
"41172",29766,"0"
"41173",11285,"0"
"41174",50623,"0"
"41175",43608,"0"
"41176",5974,"1"
"41177",44098,"0"
"41178",41654,"1"
"41179",3127,"1"
"41180",31726,"0"
"41181",54784,"1"
"41182",44639,"0"
"41183",49248,"0"
"41184",32359,"1"
"41185",27719,"1"
"41186",25555,"0"
"41187",27671,"0"
"41188",44805,"0"
"41189",51815,"1"
"41190",46112,"1"
"41191",44976,"0"
"41192",51470,"0"
"41193",26874,"0"
"41194",48440,"0"
"41195",46850,"0"
"41196",1116,"1"
"41197",37818,"0"
"41198",4134,"0"
"41199",30857,"1"
"41200",5606,"0"
"41201",3980,"0"
"41202",8653,"0"
"41203",37927,"1"
"41204",35496,"0"
"41205",41711,"0"
"41206",26172,"0"
"41207",31348,"1"
"41208",20653,"0"
"41209",551,"0"
"41210",30120,"1"
"41211",30771,"1"
"41212",22629,"0"
"41213",33671,"0"
"41214",21623,"1"
"41215",3636,"0"
"41216",21940,"0"
"41217",6469,"1"
"41218",48938,"0"
"41219",16308,"0"
"41220",50224,"1"
"41221",23946,"1"
"41222",45506,"1"
"41223",22619,"0"
"41224",13327,"0"
"41225",35514,"0"
"41226",16525,"1"
"41227",3345,"0"
"41228",23789,"1"
"41229",59361,"1"
"41230",42824,"1"
"41231",29437,"0"
"41232",5547,"0"
"41233",9582,"0"
"41234",52480,"0"
"41235",11359,"1"
"41236",25159,"1"
"41237",12822,"0"
"41238",56829,"0"
"41239",7378,"0"
"41240",21304,"1"
"41241",43146,"1"
"41242",37750,"0"
"41243",35345,"0"
"41244",20935,"0"
"41245",21680,"0"
"41246",53681,"0"
"41247",16338,"1"
"41248",23324,"0"
"41249",23529,"1"
"41250",13059,"0"
"41251",9355,"0"
"41252",58141,"0"
"41253",48251,"0"
"41254",39529,"0"
"41255",39268,"0"
"41256",21127,"0"
"41257",59289,"1"
"41258",27431,"0"
"41259",43521,"1"
"41260",18340,"0"
"41261",5050,"1"
"41262",17024,"1"
"41263",57589,"0"
"41264",20138,"0"
"41265",39556,"0"
"41267",25308,"0"
"41268",21675,"1"
"41269",10460,"0"
"41270",34187,"0"
"41271",1579,"0"
"41272",57843,"0"
"41273",32728,"0"
"41274",25787,"0"
"41275",3629,"0"
"41276",36904,"1"
"41278",3591,"1"
"41280",45596,"1"
"41281",9081,"1"
"41283",25502,"0"
"41284",43755,"1"
"41285",58208,"0"
"41286",39400,"1"
"41287",56852,"0"
"41288",10368,"0"
"41289",18915,"0"
"41290",1698,"0"
"41291",54748,"0"
"41292",33803,"1"
"41293",58333,"0"
"41294",55545,"0"
"41295",3385,"1"
"41296",46368,"1"
"41297",16695,"0"
"41298",5851,"0"
"41299",49298,"0"
"41300",8914,"0"
"41301",12538,"1"
"41302",59094,"0"
"41303",26583,"0"
"41304",35117,"0"
"41305",34818,"1"
"41306",57106,"0"
"41307",40558,"0"
"41308",13365,"1"
"41309",32609,"0"
"41310",35826,"0"
"41311",51639,"0"
"41312",39663,"1"
"41313",36132,"0"
"41314",39080,"1"
"41315",58922,"1"
"41316",23460,"1"
"41317",13001,"0"
"41318",24326,"1"
"41319",23146,"1"
"41320",47015,"0"
"41321",25952,"0"
"41322",45205,"1"
"41323",43229,"1"
"41324",4857,"1"
"41325",44579,"0"
"41326",53372,"0"
"41327",19763,"0"
"41328",36136,"1"
"41329",38596,"1"
"41330",33576,"0"
"41331",46340,"1"
"41332",42698,"1"
"41333",58650,"1"
"41334",19770,"0"
"41335",50563,"1"
"41336",20110,"0"
"41337",10930,"0"
"41338",17850,"1"
"41339",38524,"1"
"41340",29035,"0"
"41341",23714,"0"
"41342",2685,"0"
"41343",48048,"0"
"41344",40191,"0"
"41345",29694,"0"
"41346",38200,"0"
"41347",58004,"0"
"41348",42943,"1"
"41349",43432,"1"
"41350",20185,"0"
"41351",41200,"0"
"41352",41037,"1"
"41353",47558,"0"
"41354",17416,"0"
"41355",4327,"0"
"41356",57282,"1"
"41357",21274,"1"
"41358",8418,"1"
"41359",56203,"0"
"41360",27016,"1"
"41361",5693,"0"
"41362",26714,"0"
"41363",28937,"0"
"41364",26448,"1"
"41365",46803,"1"
"41366",8502,"1"
"41367",6323,"0"
"41368",704,"0"
"41369",11814,"1"
"41370",13596,"1"
"41371",20320,"0"
"41372",48248,"0"
"41373",38768,"1"
"41374",34950,"0"
"41376",36944,"0"
"41377",16431,"1"
"41378",37413,"1"
"41379",50031,"1"
"41380",38570,"0"
"41381",53728,"1"
"41382",34803,"1"
"41383",2130,"0"
"41384",25587,"0"
"41385",18227,"0"
"41386",48753,"1"
"41387",46454,"0"
"41388",29174,"0"
"41389",25420,"1"
"41390",31113,"0"
"41391",41238,"1"
"41392",43443,"0"
"41393",40205,"0"
"41394",40152,"1"
"41395",2464,"0"
"41396",3046,"1"
"41397",17898,"1"
"41398",30858,"1"
"41399",48680,"0"
"41400",6684,"0"
"41401",30723,"1"
"41402",18821,"1"
"41403",33971,"1"
"41404",342,"1"
"41405",22003,"1"
"41406",22466,"0"
"41407",36180,"0"
"41408",42251,"0"
"41409",53141,"1"
"41410",57627,"1"
"41411",53633,"0"
"41412",7423,"0"
"41413",54308,"1"
"41414",42409,"0"
"41415",2096,"0"
"41416",29396,"0"
"41417",50299,"0"
"41418",48883,"1"
"41419",41005,"0"
"41420",14239,"1"
"41421",10949,"0"
"41422",48977,"0"
"41423",19050,"1"
"41424",7409,"0"
"41425",8415,"1"
"41426",7212,"0"
"41427",32746,"0"
"41428",16478,"0"
"41429",38912,"1"
"41430",50463,"1"
"41431",23072,"0"
"41432",37712,"0"
"41433",13866,"1"
"41434",17123,"1"
"41435",36516,"1"
"41436",44129,"0"
"41437",42632,"0"
"41438",22419,"1"
"41439",12406,"1"
"41440",20308,"0"
"41441",21996,"0"
"41442",27075,"0"
"41443",16906,"0"
"41444",50102,"0"
"41445",18380,"0"
"41446",47320,"0"
"41447",26554,"0"
"41448",14323,"0"
"41449",21369,"1"
"41450",35239,"1"
"41451",57240,"0"
"41452",50054,"0"
"41453",49456,"0"
"41454",35956,"0"
"41455",1273,"1"
"41456",13853,"1"
"41457",24479,"0"
"41458",29969,"1"
"41459",29972,"1"
"41460",20783,"1"
"41461",7380,"0"
"41462",49310,"0"
"41463",25126,"1"
"41464",29835,"0"
"41465",57826,"0"
"41466",20647,"1"
"41467",55228,"1"
"41468",47794,"0"
"41469",43896,"0"
"41470",14625,"1"
"41471",29674,"1"
"41472",36407,"1"
"41473",38363,"0"
"41474",19295,"0"
"41475",42061,"0"
"41476",26831,"1"
"41477",8205,"0"
"41478",14512,"0"
"41479",8334,"0"
"41480",57230,"0"
"41481",53631,"0"
"41482",40125,"0"
"41483",24997,"1"
"41484",43606,"0"
"41485",24436,"0"
"41486",9914,"0"
"41487",45979,"1"
"41488",23495,"1"
"41489",42548,"1"
"41490",21030,"1"
"41491",17289,"0"
"41492",3301,"0"
"41493",30684,"0"
"41494",59148,"0"
"41495",31707,"1"
"41496",58347,"1"
"41497",39869,"0"
"41498",48249,"0"
"41499",44735,"0"
"41500",49254,"0"
"41501",51931,"0"
"41502",23927,"1"
"41503",13926,"0"
"41504",3496,"1"
"41505",6965,"0"
"41506",45406,"1"
"41507",5511,"0"
"41508",12373,"0"
"41509",44634,"0"
"41510",49483,"0"
"41511",6957,"1"
"41512",35179,"1"
"41513",26733,"0"
"41515",33459,"0"
"41516",16483,"0"
"41517",43901,"1"
"41518",7012,"0"
"41519",39240,"0"
"41520",2541,"0"
"41521",3851,"0"
"41522",58531,"0"
"41523",37005,"0"
"41524",46465,"0"
"41525",4350,"0"
"41526",15622,"0"
"41527",29069,"0"
"41528",48043,"0"
"41529",34954,"0"
"41530",18671,"0"
"41531",4444,"1"
"41532",8606,"0"
"41533",189,"0"
"41535",33114,"0"
"41536",44600,"0"
"41537",40154,"1"
"41538",11410,"0"
"41539",33736,"0"
"41540",18642,"0"
"41541",16793,"0"
"41542",23766,"1"
"41543",55494,"0"
"41544",26862,"0"
"41545",18929,"1"
"41546",26045,"0"
"41547",53101,"0"
"41548",31007,"1"
"41549",5457,"0"
"41550",8307,"0"
"41551",6329,"0"
"41552",49150,"0"
"41553",19143,"0"
"41554",21809,"1"
"41555",478,"1"
"41556",36735,"1"
"41557",29563,"1"
"41558",27596,"1"
"41559",14195,"0"
"41560",30122,"0"
"41561",39967,"0"
"41563",30286,"1"
"41564",698,"0"
"41565",45473,"0"
"41566",45264,"1"
"41567",52091,"1"
"41568",34992,"1"
"41570",11636,"0"
"41571",26274,"1"
"41572",51828,"0"
"41573",51693,"0"
"41574",43662,"0"
"41575",32892,"0"
"41576",36674,"1"
"41577",20737,"0"
"41578",45966,"1"
"41579",6654,"0"
"41580",57323,"1"
"41581",1003,"0"
"41582",50430,"0"
"41583",4727,"1"
"41585",46042,"0"
"41586",25140,"0"
"41587",1785,"1"
"41588",22595,"1"
"41589",26772,"0"
"41590",22683,"1"
"41591",17216,"0"
"41592",21224,"0"
"41593",27182,"0"
"41594",57819,"0"
"41595",4986,"1"
"41596",26120,"0"
"41597",47070,"1"
"41598",11650,"0"
"41599",32356,"1"
"41600",45238,"1"
"41601",30672,"0"
"41602",6959,"0"
"41603",14515,"1"
"41604",50244,"0"
"41605",29006,"1"
"41606",28619,"0"
"41607",3246,"1"
"41608",51461,"0"
"41609",15191,"1"
"41610",34203,"1"
"41611",59147,"0"
"41612",57891,"0"
"41613",30816,"0"
"41614",24491,"1"
"41615",8006,"1"
"41616",47978,"1"
"41617",53723,"0"
"41618",40875,"0"
"41619",32692,"0"
"41620",12654,"1"
"41621",43667,"1"
"41622",848,"1"
"41623",47887,"0"
"41624",54060,"1"
"41625",58179,"0"
"41626",4654,"0"
"41627",15130,"1"
"41628",30264,"0"
"41629",49417,"0"
"41630",40167,"1"
"41631",34880,"0"
"41633",22366,"0"
"41634",42695,"0"
"41635",33067,"0"
"41636",21616,"0"
"41637",13921,"1"
"41638",19621,"0"
"41639",26525,"0"
"41640",38779,"1"
"41641",47152,"0"
"41642",59254,"0"
"41643",17149,"0"
"41644",24657,"1"
"41645",46291,"1"
"41646",24522,"1"
"41647",37334,"0"
"41648",51089,"1"
"41649",45239,"0"
"41650",33371,"0"
"41651",4679,"1"
"41652",406,"1"
"41653",24642,"1"
"41654",48057,"1"
"41655",38153,"1"
"41656",24147,"1"
"41657",37798,"1"
"41658",45490,"0"
"41659",43112,"0"
"41660",55115,"1"
"41661",24631,"0"
"41662",45283,"1"
"41663",33876,"0"
"41664",54902,"1"
"41665",11714,"0"
"41666",55581,"0"
"41667",7590,"0"
"41668",55755,"0"
"41669",5544,"0"
"41670",19526,"1"
"41671",21031,"0"
"41672",59174,"0"
"41673",3630,"1"
"41674",54268,"1"
"41675",58952,"1"
"41676",52163,"1"
"41677",31157,"0"
"41678",31320,"0"
"41679",25188,"0"
"41680",48562,"0"
"41681",35990,"1"
"41682",12516,"0"
"41683",57092,"1"
"41685",40924,"0"
"41686",51028,"0"
"41687",29039,"1"
"41688",2867,"1"
"41689",53560,"0"
"41691",50621,"1"
"41692",3997,"1"
"41693",16158,"1"
"41694",54849,"0"
"41695",17549,"0"
"41696",34907,"0"
"41697",28757,"0"
"41698",49954,"0"
"41699",33585,"1"
"41700",6554,"0"
"41701",18585,"1"
"41702",37428,"0"
"41703",55268,"0"
"41704",41263,"1"
"41705",36577,"0"
"41706",34891,"0"
"41707",17136,"0"
"41708",25352,"0"
"41709",46038,"0"
"41710",49617,"0"
"41711",25901,"1"
"41712",27460,"0"
"41713",15441,"1"
"41714",6744,"0"
"41715",5587,"0"
"41716",21136,"0"
"41717",55958,"0"
"41718",56604,"1"
"41719",58046,"0"
"41720",5187,"1"
"41721",10513,"0"
"41722",19955,"0"
"41723",46436,"0"
"41724",39702,"0"
"41725",20219,"1"
"41726",30529,"0"
"41727",12501,"0"
"41728",15444,"0"
"41729",19973,"1"
"41730",7433,"1"
"41731",39286,"0"
"41732",52704,"1"
"41733",5051,"0"
"41734",40580,"0"
"41735",4793,"1"
"41736",355,"1"
"41737",24844,"0"
"41738",19726,"0"
"41739",39324,"0"
"41740",10187,"0"
"41741",11066,"0"
"41742",42248,"0"
"41743",49884,"1"
"41744",47787,"0"
"41745",38255,"1"
"41746",34041,"0"
"41747",13732,"0"
"41748",44755,"1"
"41749",18617,"1"
"41750",34385,"0"
"41751",3229,"1"
"41752",20059,"0"
"41753",39983,"0"
"41755",48992,"0"
"41756",7653,"0"
"41757",47930,"0"
"41758",23435,"0"
"41759",2850,"1"
"41760",18557,"0"
"41761",54240,"0"
"41762",33982,"0"
"41763",26380,"1"
"41764",38034,"1"
"41765",24505,"1"
"41766",28816,"0"
"41767",30254,"1"
"41768",11840,"0"
"41769",36186,"0"
"41770",39221,"0"
"41771",19033,"0"
"41773",52089,"0"
"41774",9037,"1"
"41775",26173,"0"
"41776",30806,"0"
"41777",14104,"0"
"41778",32693,"1"
"41779",50813,"1"
"41780",5729,"1"
"41781",18822,"1"
"41782",55360,"0"
"41783",3700,"0"
"41784",19256,"0"
"41785",34232,"0"
"41787",58263,"0"
"41788",29127,"1"
"41789",34353,"0"
"41790",12645,"1"
"41791",41875,"0"
"41792",14365,"0"
"41793",8399,"0"
"41794",42575,"1"
"41795",28075,"1"
"41796",35875,"0"
"41797",45944,"0"
"41798",43377,"0"
"41799",54223,"0"
"41800",29243,"0"
"41801",19962,"1"
"41802",52270,"0"
"41803",43655,"0"
"41804",44055,"1"
"41805",54237,"0"
"41806",30985,"1"
"41807",3721,"1"
"41808",17331,"0"
"41809",19031,"0"
"41810",31173,"1"
"41811",12102,"1"
"41812",11130,"1"
"41813",56176,"0"
"41814",42777,"0"
"41815",41001,"1"
"41816",19411,"0"
"41817",47696,"0"
"41818",51252,"0"
"41819",11557,"0"
"41820",51842,"0"
"41821",4816,"1"
"41822",24473,"0"
"41823",45818,"0"
"41824",21920,"1"
"41825",29145,"0"
"41826",9765,"1"
"41827",8980,"0"
"41828",45779,"1"
"41829",32070,"0"
"41830",50420,"1"
"41831",59230,"0"
"41832",35647,"0"
"41833",48448,"1"
"41834",9761,"1"
"41835",25456,"1"
"41836",32178,"0"
"41837",21165,"1"
"41838",13277,"0"
"41839",46155,"1"
"41840",56254,"1"
"41841",3325,"0"
"41842",18513,"0"
"41843",188,"1"
"41844",38886,"1"
"41845",52680,"0"
"41846",43571,"0"
"41847",40076,"0"
"41848",46707,"0"
"41849",28061,"1"
"41850",31388,"1"
"41851",47682,"1"
"41852",39259,"0"
"41853",22549,"0"
"41854",24103,"0"
"41855",37309,"0"
"41856",15415,"1"
"41857",46934,"0"
"41858",46819,"0"
"41859",32461,"0"
"41860",26830,"0"
"41861",28244,"0"
"41862",46284,"0"
"41863",13019,"1"
"41864",44111,"0"
"41865",27398,"1"
"41866",11627,"0"
"41867",37318,"0"
"41868",48330,"0"
"41869",36585,"0"
"41870",52428,"1"
"41871",42295,"0"
"41872",20593,"1"
"41873",29090,"0"
"41874",42006,"0"
"41875",45319,"0"
"41876",7976,"0"
"41877",6754,"0"
"41878",19905,"0"
"41879",10291,"0"
"41880",42875,"1"
"41881",53446,"0"
"41882",2076,"1"
"41883",45102,"0"
"41884",28434,"0"
"41885",52771,"0"
"41886",22379,"0"
"41887",29193,"0"
"41888",9631,"1"
"41889",4461,"0"
"41890",58508,"0"
"41891",40267,"0"
"41892",45690,"0"
"41893",4674,"1"
"41894",22072,"0"
"41895",23895,"0"
"41896",50051,"1"
"41897",21354,"1"
"41898",42573,"1"
"41899",38492,"0"
"41900",17788,"0"
"41901",40264,"0"
"41902",25111,"1"
"41903",3498,"0"
"41904",55254,"0"
"41905",53743,"1"
"41906",14320,"0"
"41908",616,"1"
"41909",27691,"1"
"41910",28534,"0"
"41911",3578,"1"
"41912",13777,"1"
"41913",32637,"0"
"41914",45181,"0"
"41915",59196,"0"
"41916",7913,"0"
"41917",41186,"0"
"41918",3367,"0"
"41919",45455,"0"
"41920",6888,"1"
"41921",14208,"1"
"41922",54947,"1"
"41923",31515,"1"
"41924",53845,"1"
"41925",32730,"1"
"41926",27806,"0"
"41927",30128,"0"
"41928",35629,"0"
"41929",48053,"0"
"41930",30273,"0"
"41931",19384,"0"
"41932",43150,"0"
"41933",34201,"0"
"41935",32710,"0"
"41936",26903,"0"
"41937",793,"0"
"41938",24231,"1"
"41939",12512,"0"
"41940",4791,"0"
"41941",212,"1"
"41942",15931,"1"
"41943",51567,"0"
"41944",7172,"0"
"41945",7548,"0"
"41946",33674,"1"
"41947",32657,"0"
"41948",23297,"0"
"41949",36065,"1"
"41950",43282,"0"
"41951",49852,"0"
"41952",26522,"0"
"41953",52819,"0"
"41954",39872,"0"
"41955",57885,"1"
"41956",36479,"1"
"41957",8616,"0"
"41958",21576,"0"
"41959",2290,"1"
"41960",4474,"1"
"41961",36128,"0"
"41962",3962,"0"
"41963",14516,"0"
"41964",55344,"0"
"41965",13144,"0"
"41966",54203,"0"
"41967",28398,"1"
"41968",22054,"1"
"41969",14192,"1"
"41970",15647,"0"
"41971",24292,"1"
"41972",35817,"1"
"41973",48238,"0"
"41974",44024,"0"
"41975",58532,"1"
"41976",35776,"1"
"41977",28239,"0"
"41978",14954,"1"
"41979",15497,"0"
"41980",26480,"1"
"41981",28218,"0"
"41982",21721,"0"
"41983",26561,"1"
"41984",23258,"0"
"41985",45118,"1"
"41986",51129,"0"
"41987",358,"1"
"41988",18039,"0"
"41989",51865,"0"
"41990",11211,"1"
"41991",39318,"0"
"41992",57481,"0"
"41993",37401,"1"
"41994",42289,"1"
"41995",49681,"0"
"41996",58393,"1"
"41997",16345,"0"
"41998",42560,"0"
"41999",2505,"1"
"42000",12972,"0"
"42001",55241,"1"
"42002",29134,"0"
"42003",22867,"0"
"42004",10180,"1"
"42005",5249,"1"
"42006",54445,"1"
"42007",36002,"1"
